,LocYear,fam1: A,fam1: B,fam1: G,fam1: H,fam1: N,fam4,fam5,fam7,fam8,fam15,fam16
1057,NC2004,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.38528890356847306,-0.34808257842381,-1.5754622725595917,1.6393986254914577,-0.5991318093485425,-0.008244124822826434
1058,NC2005,-0.2376128280923193,-0.7117330998866691,-1.2612149530293566,0.796211229752986,1.6017412684384322,0.38528890356847306,0.5245682677650952,-0.8030920016123608,1.6393986254914577,-0.47054574710408553,-0.00133459364604966
1059,NC2006,-0.2376128280923193,-1.0721426270633214,-1.2612149530293566,0.5507895331359806,1.6017412684384322,0.6129422279212445,0.5245682677650952,-0.8030920016123608,1.6393986254914577,-0.34195968485962874,0.013164094724891766
1060,NC2007,-0.2376128280923193,-0.7117330998866691,-0.914759321887867,0.796211229752986,0.9393740347623981,0.38528890356847306,0.5245682677650952,-0.8030920016123608,0.6993643991817066,-0.34195968485962874,0.0203001679074645
1061,NC2008,-0.2376128280923193,-0.7117330998866691,-0.914759321887867,0.30536783651897503,1.6017412684384322,0.38528890356847306,1.3972191139540004,-0.8030920016123608,0.6993643991817066,-0.21337362261517193,0.021376242434995307
1062,NC2009,-0.2376128280923193,-0.3513235727100158,-0.5683036907463768,0.30536783651897503,0.9393740347623981,0.8405955522740172,0.5245682677650952,-0.8030920016123608,-0.2406698271280431,-0.08478756037071494,0.001685966431229804
1063,NC2010,0.4030803715221669,-0.3513235727100158,-0.914759321887867,0.5507895331359806,0.9393740347623981,1.06824887662679,1.3972191139540004,-0.030721730665128844,-0.2406698271280431,0.04379850187374205,-0.03199327843043622
1064,NC2011,0.4030803715221669,-0.7117330998866691,-0.5683036907463768,0.05994613990196951,0.9393740347623981,1.5235555253323354,1.3972191139540004,-0.030721730665128844,-0.2406698271280431,0.04379850187374205,-0.05538374052886907
1065,NC2012,0.4030803715221669,-0.3513235727100158,-0.5683036907463768,-0.18547555671503463,0.9393740347623981,1.06824887662679,1.3972191139540004,0.741648540282102,-0.2406698271280431,0.17238456411819866,-0.07413009150848474
1066,NC2013,0.4030803715221669,0.009085954466637477,-0.22184805960488713,-0.18547555671503463,0.9393740347623981,1.2959022009795627,1.3972191139540004,0.741648540282102,-0.2406698271280431,0.04379850187374205,-0.09408466651901219
1067,NC2014,0.4030803715221669,0.009085954466637477,-0.22184805960488713,-0.43089725333204015,0.9393740347623981,1.06824887662679,1.3972191139540004,-0.030721730665128844,-0.2406698271280431,0.17238456411819866,-0.10805475687642972
1068,NC2015,0.4030803715221669,0.009085954466637477,0.12460757153660255,-0.6763189499490456,0.9393740347623981,1.06824887662679,0.5245682677650952,0.741648540282102,-0.2406698271280431,0.17238456411819866,-0.12011811868506457
1069,NC2016,0.4030803715221669,0.36949548164328977,0.12460757153660255,-0.9217406465660511,0.6081904179243807,0.8405955522740172,0.5245682677650952,0.741648540282102,0.6993643991817066,0.17238456411819866,-0.12863232240289607
1070,NC2017,0.4030803715221669,0.729905008819943,0.4710632026780927,-0.6763189499490456,0.6081904179243807,1.06824887662679,1.3972191139540004,0.741648540282102,-0.2406698271280431,0.17238456411819866,-0.1351454050695299
1071,NC2018,1.0437735711366523,0.009085954466637477,0.4710632026780927,-0.9217406465660511,0.27700680108636316,0.8405955522740172,0.5245682677650952,0.741648540282102,0.6993643991817066,0.30097062636265565,-0.14537755233131408
1072,NC2019,0.4030803715221669,0.36949548164328977,0.8175188338195829,-1.1671623431830567,0.27700680108636316,1.06824887662679,0.5245682677650952,-0.030721730665128844,0.6993643991817066,0.30097062636265565,-0.14792614989651864
1073,NC2020,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,-0.15409941955445855
1074,NC2021,1.0437735711366523,0.729905008819943,1.5104300961025623,-1.6580057364170662,-0.05417681575165389,0.8405955522740172,0.5245682677650952,-0.030721730665128844,0.6993643991817066,0.30097062636265565,-0.16102782923171832
1075,NC2022,0.4030803715221669,1.4507240631732488,1.1639744649610722,-1.6580057364170662,-0.05417681575165389,0.8405955522740172,0.5245682677650952,-0.030721730665128844,0.6993643991817066,0.30097062636265565,-0.1668235288799983
1076,NC2023,0.4030803715221669,1.0903145359965964,1.5104300961025623,-1.6580057364170662,-0.05417681575165389,0.6129422279212445,0.5245682677650952,-0.030721730665128844,0.6993643991817066,0.42955668860711266,-0.1654831553457055
1077,NC2024,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.6129422279212445,0.5245682677650952,-0.030721730665128844,-0.2406698271280431,0.5581427508515693,-0.1791228719446706
1078,ND1990,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,-0.24939808999262564
1079,ND1991,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,-0.24985117400421755
1080,ND1992,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,-0.24905827698393168
