,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth12,hth13,hth14,hth151617,hth1819,hth2021,hth2223,hth2425,hth26,hth27,hth28,hth29,hth30,hth31,hth32,hth33
1035,HI2009,0.473,0.05,N.C.,0.38,0.03,26.0,34,0.03,,0.07,,,,,,0.31,116,1592.0,0.05,0.13,48,18887.0,1547.0
1036,HI2009,0.473,0.05,0.05,0.38,N.C.,26.0,34,0.03,,0.07,,,,,,0.31,116,1592.0,0.05,0.13,48,18887.0,1547.0
1037,HI2009,0.473,0.05,0.05,0.38,0.03,26.0,34,0.03,,0.07,,,,,,0.31,116,1592.0,0.05,0.13,48,18887.0,1547.0
1038,HI2010,0.661,N.C.,N.C.,0.38,N.C.,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1039,HI2010,0.661,N.C.,N.C.,0.38,0.03,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1040,HI2010,0.661,N.C.,0.05,0.38,N.C.,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1041,HI2010,0.661,N.C.,0.05,0.38,0.03,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1042,HI2010,0.661,0.05,N.C.,0.38,N.C.,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1043,HI2010,0.661,0.05,N.C.,0.38,0.03,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1044,HI2010,0.661,0.05,0.05,0.38,N.C.,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1045,HI2010,0.661,0.05,0.05,0.38,0.03,21.0,30,0.04,,0.08,,,,,,,117,1584.0,0.06,0.122,37,18988.0,1347.0
1046,HI2011,0.77,N.A.,N.A.,0.37,N.C.,24.0,38,0.04,,,0.13,0.83,0.73,0.1,0.17,0.3,101,1557.0,,0.123,38,18956.0,1199.0
1047,HI2012,0.824,N.A.,N.A.,0.38,N.A.,19.0,30,0.04,,,,,,,,,94,1542.0,,0.122,32,18980.0,1108.0
1048,HI2013,0.728,N.A.,N.A.,0.37,N.A.,23.0,40,0.03,,,,,,,,0.3,124,1562.0,,0.126,33,18987.0,976.0
1049,HI2014,0.75,N.A.,N.A.,0.37,0.06,18.0,31,0.03,,0.05,,,,,,,83,1462.0,0.04,0.12,26,18550.0,893.0
1050,HI2015,0.761,0.05,0.05,0.37,0.07,21.0,31,0.02,,0.04,,,,,,0.3,108,1531.0,0.03,0.12,36,18420.0,789.0
1051,HI2016,0.773,0.04,0.04,0.37,0.08,25.0,38,0.02,0.05,0.05,0.15,0.83,0.08,0.08,0.12,,110,1537.0,0.03,0.12,43,18059.0,728.0
1052,HI2016,0.773,0.04,0.04,0.37,0.08,25.0,38,0.02,0.05,0.05,0.14,0.83,0.08,0.08,0.12,,110,1537.0,0.03,0.12,43,18059.0,728.0
1053,HI2017,0.719,0.04,0.04,0.39,0.07,22.0,42,0.02,0.06,0.05,0.14,0.82,0.79,0.07,0.13,0.3,92,1491.0,0.04,0.12,28,17517.0,714.0
1054,HI2018,0.741,0.03,0.03,0.38,0.11,19.0,30,0.03,0.06,0.05,0.15,0.82,0.77,0.08,0.15,,116,1416.0,0.04,0.12,31,16972.0,643.0
1055,HI2019,0.737,0.02,0.02,0.38,0.12,24.0,43,0.03,0.06,0.05,0.15,0.84,0.78,0.08,0.14,0.35,85,1410.0,0.04,0.12,32,16797.0,584.0
1056,HI2020,0.726,0.02,0.02,0.39,0.11,16.0,26,,0.07,,0.14,0.85,0.81,0.06,0.12,,79,1281.0,,0.11,22,15785.0,470.0
1057,HI2021,0.733,0.02,0.02,0.39,0.11,17.0,21,0.03,0.08,0.05,0.16,0.83,0.78,0.05,0.14,0.35,72,1381.0,0.04,0.12,34,15620.0,463.0
1058,HI2022,0.809,0.01,0.01,0.4,0.13,27.0,53,0.03,0.09,0.04,0.18,0.83,0.79,0.04,0.16,,88,1315.0,0.04,0.12,31,15535.0,432.0
1059,HI2023,0.733,0.01,0.01,0.41,0.13,18.0,32,0.03,,,,,,,,0.35,70,1290.0,0.02,0.12,23,14808.0,423.0
1060,HI2024,,,,,,,,0.03,,,,,,,,,,,,,,,
1061,IA1990,,,,0.21,,,147,,,,,,,,,,319,2124.0,,0.087,136,39409.0,3989.0
1062,IA1991,,,,0.222,,,152,,,,,,,,,,313,2210.0,,0.087,148,38989.0,4044.0
1063,IA1992,,,,0.235,,,122,,,,,,,,,,309,2200.0,,0.092,133,38469.0,3872.0
1064,IA1993,,,,0.246,,,135,,,,,,,,,,261,2172.0,,0.094,149,37826.0,4003.0
1065,IA1994,,,,0.248,,,142,,,,,,,,,,277,2172.0,,0.097,162,37079.0,3991.0
1066,IA1995,,,,0.252,,,140,,,,,,,,,,301,2194.0,,0.096,177,36810.0,4024.0
1067,IA1996,,,,0.263,,,158,,,,,,,,,,260,2359.0,,0.1,146,37139.0,4047.0
1068,IA1997,,,,0.262,,,133,,,,,,,,,,229,2336.0,,0.104,144,36659.0,3888.0
1069,IA1998,,,,0.272,,,147,,,,,,,,,,246,2385.0,,0.107,136,37282.0,3900.0
1070,IA1999,,,,0.275,,,117,,,,,,,,,,215,2314.0,,0.106,154,37558.0,3948.0
1071,IA2000,,,,0.28,,,123,,,,,,,,,,247,2346.0,,0.106,174,38266.0,3788.0
1072,IA2001,,,,0.288,,,126,,,,,,,,0.12,,212,2409.0,,0.109,129,37619.0,3574.0
1073,IA2002,0.582,,,0.293,,,112,,,,,,,,,,199,2489.0,,0.116,123,37559.0,3392.0
1074,IA2003,0.634,N.C.,N.C.,0.299,N.C.,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1075,IA2003,0.634,N.C.,N.C.,0.299,0.02,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1076,IA2003,0.634,N.C.,0.158,0.299,N.C.,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1077,IA2003,0.634,N.C.,0.158,0.299,0.02,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1078,IA2003,0.634,0.158,N.C.,0.299,N.C.,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1079,IA2003,0.634,0.158,N.C.,0.299,0.02,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1080,IA2003,0.634,0.158,0.158,0.299,N.C.,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1081,IA2003,0.634,0.158,0.158,0.299,0.02,,117,,,,,,0.74,0.06,,,215,2512.0,,0.114,122,38174.0,3296.0
1082,IA2004,0.761,N.C.,N.C.,0.31,N.C.,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1083,IA2004,0.761,N.C.,N.C.,0.31,0.022,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1084,IA2004,0.761,N.C.,0.162,0.31,N.C.,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1085,IA2004,0.761,N.C.,0.162,0.31,0.022,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1086,IA2004,0.761,0.162,N.C.,0.31,N.C.,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1087,IA2004,0.761,0.162,N.C.,0.31,0.022,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1088,IA2004,0.761,0.162,0.162,0.31,N.C.,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1089,IA2004,0.761,0.162,0.162,0.31,0.022,,107,,,,,,,,,,195,2686.0,,0.118,95,38438.0,3238.0
1090,IA2005,0.759,N.C.,N.C.,0.325,N.C.,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1091,IA2005,0.759,N.C.,N.C.,0.325,0.022,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1092,IA2005,0.759,N.C.,0.162,0.325,N.C.,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1093,IA2005,0.759,N.C.,0.162,0.325,0.022,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1094,IA2005,0.759,0.162,N.C.,0.325,N.C.,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1095,IA2005,0.759,0.162,N.C.,0.325,0.022,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1096,IA2005,0.759,0.162,0.162,0.325,N.C.,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1097,IA2005,0.759,0.162,0.162,0.325,0.022,31.0,99,,,,,,,,0.14,,210,2814.0,,0.118,138,39311.0,3330.0
1098,IA2006,0.789,N.C.,N.C.,0.338,N.C.,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1099,IA2006,0.789,N.C.,N.C.,0.338,0.025,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1100,IA2006,0.789,N.C.,0.159,0.338,N.C.,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1101,IA2006,0.789,N.C.,0.159,0.338,0.025,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1102,IA2006,0.789,0.159,N.C.,0.338,N.C.,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1103,IA2006,0.789,0.159,N.C.,0.338,0.025,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1104,IA2006,0.789,0.159,0.159,0.338,N.C.,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1105,IA2006,0.789,0.159,0.159,0.338,0.025,28.0,86,,,,,,,,,,208,2809.0,,0.116,127,40607.0,3495.0
1106,IA2007,0.759,0.189,0.189,0.343,0.044,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1107,IA2007,0.759,0.189,0.189,0.343,N.C.,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1108,IA2007,0.759,0.189,N.C.,0.343,0.044,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1109,IA2007,0.759,0.189,N.C.,0.343,N.C.,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1110,IA2007,0.759,N.C.,0.189,0.343,0.044,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1111,IA2007,0.759,N.C.,0.189,0.343,N.C.,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1112,IA2007,0.759,N.C.,N.C.,0.343,0.044,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1113,IA2007,0.759,N.C.,N.C.,0.343,N.C.,29.0,102,,,,0.17,0.85,0.78,0.09,0.2,,225,2797.0,,0.116,121,40886.0,3529.0
1114,IA2008,0.747,0.182,0.182,0.352,0.045,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1115,IA2008,0.747,0.182,0.182,0.352,N.C.,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1116,IA2008,0.747,0.182,N.C.,0.352,0.045,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1117,IA2008,0.747,0.182,N.C.,0.352,N.C.,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1118,IA2008,0.747,N.C.,0.182,0.352,0.045,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1119,IA2008,0.747,N.C.,0.182,0.352,N.C.,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1120,IA2008,0.747,N.C.,N.C.,0.352,0.045,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1121,IA2008,0.747,N.C.,N.C.,0.352,N.C.,27.0,105,0.05,,,,,,,,,228,2673.0,,0.115,103,40224.0,3591.0
1122,IA2009,0.47,0.17,0.17,0.35,0.04,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1123,IA2009,0.47,0.17,0.17,0.35,N.C.,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1124,IA2009,0.47,0.17,N.C.,0.35,0.04,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1125,IA2009,0.47,0.17,N.C.,0.35,N.C.,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1126,IA2009,0.47,N.C.,0.17,0.35,0.04,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1127,IA2009,0.47,N.C.,0.17,0.35,N.C.,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1128,IA2009,0.47,N.C.,N.C.,0.35,0.04,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1129,IA2009,0.47,N.C.,N.C.,0.35,N.C.,24.0,99,0.05,,0.13,,,,,,N.R.,182,2671.0,0.1,0.11,90,39701.0,3421.0
1130,IA2010,0.584,0.16,0.16,0.34,0.04,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1131,IA2010,0.584,0.16,0.16,0.34,N.C.,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1132,IA2010,0.584,0.16,N.C.,0.34,0.04,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1133,IA2010,0.584,0.16,N.C.,0.34,N.C.,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1134,IA2010,0.584,N.C.,0.16,0.34,0.04,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1135,IA2010,0.584,N.C.,0.16,0.34,N.C.,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1136,IA2010,0.584,N.C.,N.C.,0.34,0.04,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1137,IA2010,0.584,N.C.,N.C.,0.34,N.C.,24.0,75,0.04,,0.14,,,,,,,189,2700.0,0.11,0.116,109,38719.0,3017.0
1138,IA2011,0.732,0.16,0.16,0.34,0.04,28.0,102,0.05,,,0.19,0.82,0.72,0.06,0.23,0.23,181,2495.0,,0.111,117,38214.0,2665.0
1139,IA2012,0.777,0.15,0.15,0.35,0.04,24.0,97,0.04,,,,,,,,,205,2579.0,,0.115,89,38702.0,2498.0
1140,IA2013,0.803,0.15,0.15,0.34,0.04,22.0,90,0.04,,,,,,,,N.R.,162,2561.0,,0.111,81,39094.0,2289.0
1141,IA2014,0.733,0.15,0.15,0.35,0.04,23.0,96,0.03,,0.11,,,,,,,191,2675.0,0.08,0.11,80,39687.0,2048.0
1142,IA2015,0.809,0.14,0.14,0.35,0.04,26.0,103,0.04,,0.08,,,,,,N.R.,166,2663.0,0.06,0.11,96,39482.0,1943.0
1143,IA2016,0.76,0.13,0.13,0.35,0.04,25.0,104,0.03,0.12,0.07,0.22,0.82,0.05,0.05,0.19,,240,2661.0,0.05,0.1,88,39403.0,1804.0
1144,IA2016,0.76,0.13,0.13,0.35,0.04,25.0,104,0.03,0.12,0.07,0.22,0.82,0.05,0.05,0.19,,240,2661.0,0.05,0.1,88,39403.0,1804.0
1145,IA2017,0.756,0.12,0.12,0.35,0.04,27.0,97,0.03,0.14,0.08,0.22,0.83,0.79,0.05,0.19,0.29,203,2526.0,0.06,0.11,115,38430.0,1678.0
1146,IA2018,0.77,0.12,0.12,0.35,0.04,25.0,93,0.03,0.13,0.08,0.21,0.83,0.82,0.06,0.18,,191,2608.0,0.06,0.11,103,37785.0,1603.0
1147,IA2019,0.792,0.11,0.11,0.35,0.04,24.0,92,0.03,0.13,0.09,0.21,0.8,0.83,0.07,0.19,0.33,189,2543.0,0.06,0.11,94,37649.0,1460.0
1148,IA2020,0.848,0.1,0.1,0.36,0.04,29.0,103,,0.14,,0.23,0.8,0.8,0.06,0.21,,158,2503.0,,0.11,124,36114.0,1381.0
1149,IA2021,0.879,0.09,0.09,0.35,0.04,25.0,94,0.03,0.14,0.08,0.22,0.82,0.8,0.04,0.19,0.39,148,2519.0,0.06,0.11,100,36835.0,1363.0
1150,IA2022,0.78,0.07,0.07,0.35,0.04,29.0,113,0.04,0.15,0.07,0.22,0.84,0.79,0.05,0.19,,193,2621.0,0.04,0.12,110,36506.0,1338.0
1151,IA2023,0.738,0.06,0.06,0.36,0.05,26.0,95,0.03,,,,,,,,N.A.,181,2742.0,0.06,0.12,107,36052.0,1299.0
1152,IA2024,,,,,,,,0.04,,,,,,,,,,,,,,,
1153,ID1990,,,,0.167,,,85,,,,,,,,,,143,928.0,,0.087,77,16433.0,2009.0
1154,ID1991,,,,0.174,,,89,,,,,,,,,,146,972.0,,0.085,65,16821.0,2221.0
1155,ID1992,,,,0.183,,,94,,,,,,,,,,152,955.0,,0.086,81,17362.0,2229.0
1156,ID1993,,,,0.187,,,82,,,,,,,,,,125,925.0,,0.081,91,17440.0,2309.0
1157,ID1994,,,,0.187,,,84,,,,,,,,,,121,958.0,,0.087,84,17526.0,2248.0
1158,ID1995,,,,0.199,,,94,,,,,,,,,,110,1066.0,,0.094,97,18035.0,2489.0
1159,ID1996,,,,0.213,,,76,,,,,,,,,,137,1071.0,,0.089,104,18625.0,2486.0
1160,ID1997,,,,0.207,,,99,,,,,,,,,,127,1165.0,,0.095,89,18582.0,2330.0
1161,ID1998,,,,0.22,,,78,,,,,,,,,,140,1164.0,,0.096,95,19391.0,2457.0
1162,ID1999,,,,0.216,,,86,,,,,,,,,,134,1226.0,,0.103,96,19872.0,2396.0
1163,ID2000,,,,0.216,,,63,,,,,,,,,,153,1362.0,,0.102,70,20366.0,2349.0
1164,ID2001,,,,0.22,,,72,,,,,,,,0.12,,129,1326.0,,0.102,97,20688.0,2203.0
1165,ID2002,0.526,,,0.219,,,65,,,,,,,,,,128,1284.0,,0.104,81,20970.0,2080.0
1166,ID2003,0.614,N.C.,N.C.,0.223,N.C.,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1167,ID2003,0.614,N.C.,N.C.,0.223,0.034,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1168,ID2003,0.614,N.C.,0.112,0.223,N.C.,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1169,ID2003,0.614,N.C.,0.112,0.223,0.034,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1170,ID2003,0.614,0.112,N.C.,0.223,N.C.,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1171,ID2003,0.614,0.112,N.C.,0.223,0.034,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1172,ID2003,0.614,0.112,0.112,0.223,N.C.,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1173,ID2003,0.614,0.112,0.112,0.223,0.034,,74,,,,,,0.7,0.05,,,138,1413.0,,0.107,78,21800.0,2075.0
1174,ID2004,0.704,0.133,0.133,0.226,0.057,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1175,ID2004,0.704,0.133,0.133,0.226,N.C.,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1176,ID2004,0.704,0.133,N.C.,0.226,0.057,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1177,ID2004,0.704,0.133,N.C.,0.226,N.C.,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1178,ID2004,0.704,N.C.,0.133,0.226,0.057,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1179,ID2004,0.704,N.C.,0.133,0.226,N.C.,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1180,ID2004,0.704,N.C.,N.C.,0.226,0.057,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1181,ID2004,0.704,N.C.,N.C.,0.226,N.C.,,76,,,,,,,,,,139,1529.0,,0.11,74,22532.0,2050.0
1182,ID2005,0.684,0.133,0.133,0.229,0.059,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1183,ID2005,0.684,0.133,0.133,0.229,N.C.,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1184,ID2005,0.684,0.133,N.C.,0.229,0.059,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1185,ID2005,0.684,0.133,N.C.,0.229,N.C.,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1186,ID2005,0.684,N.C.,0.133,0.229,0.059,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1187,ID2005,0.684,N.C.,0.133,0.229,N.C.,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1188,ID2005,0.684,N.C.,N.C.,0.229,0.059,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1189,ID2005,0.684,N.C.,N.C.,0.229,N.C.,30.0,65,,,,,,,,0.11,,141,1538.0,,0.114,61,23062.0,2015.0
1190,ID2006,0.682,0.127,0.127,0.243,0.061,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1191,ID2006,0.682,0.127,0.127,0.243,N.C.,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1192,ID2006,0.682,0.127,N.C.,0.243,0.061,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1193,ID2006,0.682,0.127,N.C.,0.243,N.C.,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1194,ID2006,0.682,N.C.,0.127,0.243,0.061,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1195,ID2006,0.682,N.C.,0.127,0.243,N.C.,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1196,ID2006,0.682,N.C.,N.C.,0.243,0.061,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1197,ID2006,0.682,N.C.,N.C.,0.243,N.C.,38.0,87,,,,,,,,,,165,1671.0,,0.116,74,24184.0,2140.0
1198,ID2007,0.656,0.122,0.122,0.255,0.062,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1199,ID2007,0.656,0.122,0.122,0.255,N.C.,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1200,ID2007,0.656,0.122,N.C.,0.255,0.062,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1201,ID2007,0.656,0.122,N.C.,0.255,N.C.,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1202,ID2007,0.656,N.C.,0.122,0.255,0.062,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1203,ID2007,0.656,N.C.,0.122,0.255,N.C.,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1204,ID2007,0.656,N.C.,N.C.,0.255,0.062,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1205,ID2007,0.656,N.C.,N.C.,0.255,N.C.,35.0,69,,,,0.14,0.77,0.74,0.05,0.16,,169,1631.0,,0.105,85,25019.0,2257.0
1206,ID2008,0.604,0.118,0.118,0.253,0.06,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1207,ID2008,0.604,0.118,0.118,0.253,N.C.,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1208,ID2008,0.604,0.118,N.C.,0.253,0.06,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1209,ID2008,0.604,0.118,N.C.,0.253,N.C.,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1210,ID2008,0.604,N.C.,0.118,0.253,0.06,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1211,ID2008,0.604,N.C.,0.118,0.253,N.C.,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1212,ID2008,0.604,N.C.,N.C.,0.253,0.06,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1213,ID2008,0.604,N.C.,N.C.,0.253,N.C.,32.0,62,0.13,,,,,,,,,149,1637.0,,0.098,78,25149.0,2261.0
1214,ID2009,0.358,0.12,0.12,0.26,0.05,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1215,ID2009,0.358,0.12,0.12,0.26,N.C.,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1216,ID2009,0.358,0.12,N.C.,0.26,0.05,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1217,ID2009,0.358,0.12,N.C.,0.26,N.C.,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1218,ID2009,0.358,N.C.,0.12,0.26,0.05,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1219,ID2009,0.358,N.C.,0.12,0.26,N.C.,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1220,ID2009,0.358,N.C.,N.C.,0.26,0.05,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1221,ID2009,0.358,N.C.,N.C.,0.26,N.C.,25.0,57,0.12,,0.28,,,,,,0.28,129,1541.0,0.22,0.1,57,23737.0,2038.0
1222,ID2010,0.457,0.12,0.12,0.27,0.05,28.0,62,0.11,,0.27,,,,,,,112,1573.0,0.23,0.103,65,23198.0,1863.0
1223,ID2010,0.457,0.12,0.12,0.27,N.C.,28.0,62,0.11,,0.27,,,,,,,112,1573.0,0.23,0.103,65,23198.0,1863.0
1224,ID2010,0.457,0.12,N.C.,0.27,0.05,28.0,62,0.11,,0.27,,,,,,,112,1573.0,0.23,0.103,65,23198.0,1863.0
1225,ID2010,0.457,0.12,N.C.,0.27,N.C.,28.0,62,0.11,,0.27,,,,,,,112,1573.0,0.23,0.103,65,23198.0,1863.0
