,LocYear,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: O,safe1112: P,safe1112: S,safe1415: 1,safe1415: 2,safe161718: 1,safe161718: 2,safe1920: 1,safe1920: 2,safe212223
1421,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1422,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1423,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1424,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1425,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1426,SD2021,0.04,0.33,1013.0,982.0,222.0,485,7,57,N.R.,1302,N.R.,136,80,0.02,0.13,0.02,0.13,0.05,0.19,0.08
1427,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1428,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1429,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1430,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1431,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1432,SD2022,0.04,0.35,947.0,938.0,,503,7,28,N.R.,1287,N.R.,151,80,0.02,0.14,0.02,0.14,0.05,0.2,0.08
1433,SD2023,,,991.0,922.0,,503,6,50,N.R.,1287,N.R.,147,80,,,,,,,
1434,SD2024,,,,,,,8,,,,,,,,,,,,,
1435,TN2000,,,5480.0,4370.0,431.0,1995,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1436,TN2001,,,5667.0,5089.0,646.0,2263,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1437,TN2002,0.08,0.3,6047.0,5443.0,922.0,2326,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.06,0.13,
1438,TN2003,0.08,0.29,6305.0,4288.0,954.0,1964,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.06,0.13,
1439,TN2004,0.08,0.35,6715.0,4877.0,891.0,1772,10,167,493,7921,N.R.,5363,3758,,,,,0.06,0.15,
1440,TN2005,0.08,0.4,7056.0,6421.0,1114.0,1717,12,180,548,9860,N.R.,6722,3856,,,,,0.06,0.17,0.08
1441,TN2006,0.08,0.37,6612.0,6841.0,994.0,1788,12,139,561,10332,N.R.,7097,4090,,,,,0.06,0.16,0.08
1442,TN2007,0.08,0.34,6411.0,6969.0,1214.0,1622,10,135,437,8317,N.R.,6002,4115,,,,,0.06,0.17,0.07
1443,TN2008,0.07,0.33,6144.0,6453.0,1046.0,1477,7,255,413,5929,N.R.,3319,3713,,,,,0.05,0.17,0.05
1444,TN2009,0.07,0.32,5952.0,6214.0,1001.0,1326,6,469,326,5340,N.R.,1678,2904,,,,,0.05,0.14,0.06
1445,TN2010,0.06,0.33,6278.0,5989.0,857.0,1645,6,216,111,4832,N.R.,1469,2591,,,,,0.06,0.15,0.07
1446,TN2011,0.06,0.32,6573.0,5363.0,772.0,2027,6,259,167,5593,N.R.,1284,2457,,,,,0.06,0.15,0.06
1447,TN2012,0.06,0.3,6610.0,5982.0,813.0,2517,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.06,0.15,0.05
1448,TN2013,0.05,0.31,6742.0,6211.0,1159.0,2668,7,118,155,6804,N.R.,1232,2501,,,,,0.06,0.15,0.05
1449,TN2014,,,5352.0,5689.0,1161.0,2652,8,307,176,7909,N.R.,1335,2669,,,,,0.06,0.16,
1450,TN2015,0.05,0.31,5878.0,5543.0,1113.0,2756,7,331,172,7492,N.R.,1409,2608,,,,,0.06,0.18,0.04
1451,TN2016,0.05,0.29,6424.0,5558.0,1224.0,2541,6,260,143,2452,N.R.,5719,2594,,,,,0.06,0.19,0.04
1452,TN2017,0.05,0.27,6679.0,4688.0,1260.0,1322,6,196,133,2183,N.R.,5328,2492,,,,,0.06,0.2,0.04
1453,TN2018,0.05,0.3,6888.0,5241.0,1248.0,1625,6,280,167,1986,N.R.,5553,2482,,,,,0.06,0.18,0.04
1454,TN2019,,,6719.0,5081.0,1166.0,1743,6,387,144,2435,N.R.,5869,2426,,,,,,,
1455,TN2020,,,5860.0,5835.0,1186.0,1829,6,460,125,2174,N.R.,5029,2281,,,,,,,
1456,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1457,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1458,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1459,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1460,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1461,TN2021,0.03,0.27,6185.0,5331.0,1224.0,1872,5,294,106,1748,3,4383,2355,0.02,0.14,0.02,0.14,0.05,0.2,0.09
1462,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1463,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1464,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1465,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1466,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1467,TN2022,0.03,0.28,5621.0,5350.0,,1935,4,169,86,1672,N.R.,3527,2429,0.01,0.12,0.01,0.12,0.06,0.21,0.08
1468,TN2023,,,5459.0,5030.0,,1455,5,208,70,1782,N.R.,4177,2399,,,,,,,
1469,TN2024,,,,,,,6,,,,,,,,,,,,,
1470,TX2000,,,9869.0,7989.0,2045.0,7189,7,2166,2963,27910,846,16596,8421,,,,,,,
1471,TX2001,,,10680.0,8858.0,2325.0,7889,7,2028,3039,27780,632,16288,8295,,,,,,,
1472,TX2002,0.1,0.4,11766.0,9108.0,2299.0,8475,8,1919,3320,30931,608,17239,9565,,,,,0.06,0.13,
1473,TX2003,0.1,0.38,11513.0,10245.0,2504.0,8785,8,1775,3512,32890,N.R.,18279,9688,,,,,0.06,0.13,
1474,TX2004,0.1,0.4,13613.0,10842.0,2556.0,9957,8,1694,3450,34503,2,18545,9046,,,,,0.06,0.13,
1475,TX2005,0.1,0.41,16933.0,12160.0,3181.0,10947,9,1918,4321,44692,2,22412,10271,,,,,0.06,0.12,0.07
1476,TX2006,0.09,0.39,16928.0,14695.0,3409.0,12542,10,1967,4342,51609,N.R.,24479,10916,,,,,0.05,0.11,0.08
1477,TX2007,0.09,0.39,15222.0,15847.0,4022.0,13552,10,1730,4186,55057,1,25027,10299,,,,,0.06,0.12,0.08
1478,TX2008,0.09,0.39,13746.0,15685.0,4524.0,13406,10,1791,3977,55671,N.R.,25349,10000,,,,,0.06,0.13,0.07
1479,TX2009,0.08,0.4,12769.0,14160.0,4976.0,12844,10,1598,3926,55100,3,24937,9743,,,,,0.06,0.15,0.07
1480,TX2010,0.07,0.4,16106.0,13702.0,4709.0,13111,9,591,1820,51488,N.R.,13267,5972,,,,,0.06,0.15,0.06
1481,TX2011,0.07,0.37,16903.0,15717.0,4718.0,13481,9,519,1677,50592,N.R.,12252,6136,,,,,0.06,0.14,0.07
1482,TX2012,0.06,0.35,16619.0,16892.0,5039.0,13154,9,483,1590,50039,N.R.,11566,5868,,,,,0.06,0.14,0.06
1483,TX2013,0.06,0.34,16920.0,16661.0,5443.0,12991,9,499,1675,51945,5,11443,5922,,,,,0.06,0.15,0.05
1484,TX2014,,,17357.0,16420.0,5221.0,13238,9,425,1669,52743,3,11559,5576,,,,,0.07,0.15,
1485,TX2015,0.05,0.35,17319.0,17502.0,5457.0,12643,9,394,1435,51934,2,10349,5712,,,,,0.06,0.15,0.05
1486,TX2016,0.04,0.34,19193.0,18227.0,5723.0,12377,8,335,1187,46932,4,8183,5685,,,,,0.05,0.15,0.04
1487,TX2017,0.04,0.31,19840.0,18183.0,5361.0,13443,8,375,1148,50421,3,8646,6094,,,,,0.05,0.15,0.03
1488,TX2018,0.05,0.31,20497.0,19403.0,5748.0,13822,8,346,1152,52534,11,8084,6494,,,,,0.06,0.16,0.03
1489,TX2019,,,18455.0,19673.0,6105.0,12932,9,355,1118,53027,6,7685,6915,,,,,,,
1490,TX2020,,,16434.0,17552.0,5249.0,12319,9,322,947,54687,4,7292,6571,,,,,,,
1491,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1492,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1493,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1494,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1495,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1496,TX2021,0.04,0.26,15127.0,16887.0,4647.0,11639,9,329,927,54153,1,6968,7562,0.01,0.09,0.01,0.09,0.05,0.19,0.08
1497,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1498,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1499,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1500,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1501,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1502,TX2022,0.03,0.27,9486.0,16067.0,,10232,7,308,823,43411,2,6309,7140,0.01,0.1,0.01,0.1,0.05,0.18,0.08
1503,TX2023,,,9456.0,11579.0,,N.R.,7,296,914,44658,5,6379,6103,,,,,,,
1504,TX2024,,,,,,,6,,,,,,,,,,,,,
1505,US2000,,,287285.0,267483.0,51050.0,130188,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1506,US2001,,,296251.0,269176.0,50599.0,130089,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1507,US2002,0.11,0.41,302415.0,281401.0,52881.0,124351,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.17,
1508,US2003,0.11,0.41,295390.0,281512.0,50584.0,119766,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.17,
1509,US2004,0.1,0.42,297551.0,279739.0,52371.0,130638,11,54715,18590,476136,122204,164957,80081,,,,,0.07,0.16,
1510,US2005,0.1,0.42,307570.0,285932.0,51485.0,130399,11,67105,21863,531950,131571,173689,88804,,,,,0.07,0.16,0.08
1511,US2006,0.1,0.42,303235.0,287691.0,50941.0,129812,11,65341,24245,549801,145491,173689,85955,,,,,0.07,0.16,0.08
1512,US2007,0.09,0.41,293456.0,292830.0,51278.0,133816,10,60789,21056,507105,67531,152189,77168,,,,,0.07,0.16,0.08
1513,US2008,0.09,0.41,273541.0,288496.0,55222.0,125455,10,63962,21170,516729,70780,154208,76296,,,,,0.07,0.17,0.07
1514,US2009,0.08,0.41,255418.0,276266.0,57466.0,114562,9,62326,21408,524886,74925,157494,74413,,,,,0.07,0.18,0.07
1515,US2010,0.08,0.4,254375.0,254114.0,52891.0,107007,9,53220,15552,497335,68091,117362,61709,,,,,0.08,0.19,0.07
1516,US2011,0.07,0.4,249795.0,246424.0,50875.0,106349,9,58290,14507,490864,66480,114565,59587,,,,,0.08,0.19,0.06
1517,US2012,0.07,0.39,251759.0,240940.0,52035.0,101600,9,54681,13944,434272,67844,112894,52323,,,,,0.07,0.19,0.06
1518,US2013,0.06,0.38,254887.0,238547.0,50608.0,101977,8,52255,13488,451328,64074,96124,49162,,,,,0.07,0.19,0.05
1519,US2014,,,264746.0,238230.0,50644.0,107916,9,38326,14752,498025,47475,113111,55403,,,,,0.07,0.2,
1520,US2015,0.05,0.39,269499.0,243057.0,53549.0,111820,9,41952,14973,511308,47019,116365,56940,,,,,0.07,0.2,0.05
1521,US2016,0.05,0.38,273539.0,250248.0,57208.0,117794,9,37751,13921,500059,46004,120672,57064,,,,,0.06,0.21,0.04
1522,US2017,0.05,0.36,269775.0,248454.0,59430.0,123590,9,38413,15040,501964,47337,121701,57836,,,,,0.07,0.22,0.04
1523,US2018,0.05,0.35,262956.0,250103.0,63036.0,125422,9,39015,15061,504825,46774,120739,60868,,,,,0.07,0.23,0.04
1524,US2019,,,252312.0,249166.0,66111.0,122637,9,39726,14953,489119,44396,113653,60623,,,,,,,
1525,US2020,,,216838.0,224396.0,57881.0,117470,8,39529,12148,467920,36818,100928,57641,,,,,,,
1526,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1527,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1528,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1529,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1530,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1531,US2021,0.04,0.3,206867.0,214542.0,54240.0,113754,8,37242,11180,444554,21241,93021,59015,0.01,0.11,0.01,0.11,0.06,0.25,0.09
1532,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1533,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1534,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1535,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1536,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1537,US2022,0.04,0.29,186602.0,201509.0,,109383,8,37901,10713,413131,19174,94066,58764,0.01,0.11,0.01,0.11,0.06,0.26,0.09
1538,US2023,,,179985.0,188290.0,,85455,7,37748,10993,401829,18453,94599,53547,,,,,,,
1539,US2024,,,,,,,7,,,,,,,,,,,,,
1540,UT2000,,,2148.0,2264.0,303.0,350,11,3617,101,2674,952,1716,1780,,,,,,,
1541,UT2001,,,2006.0,2009.0,349.0,332,13,3295,107,2842,2434,1869,2397,,,,,,,
1542,UT2002,0.08,0.25,2177.0,2118.0,346.0,449,13,4295,125,2498,1757,2129,2319,,,,,0.05,0.1,
1543,UT2003,0.08,0.25,1928.0,1821.0,311.0,446,15,5443,83,2851,2241,2202,2502,,,,,0.05,0.1,
1544,UT2004,0.09,0.27,1954.0,1791.0,300.0,437,17,6117,72,3139,2770,2155,2649,,,,,0.06,0.1,
1545,UT2005,0.08,0.28,2215.0,1984.0,346.0,436,16,5651,69,2987,2884,2355,2615,,,,,0.05,0.1,0.07
1546,UT2006,0.07,0.26,2173.0,1956.0,503.0,475,15,5748,45,3066,2993,2388,2400,,,,,0.04,0.1,0.07
1547,UT2007,0.06,0.24,2111.0,1768.0,454.0,571,15,6062,24,3090,3053,2407,2508,,,,,0.05,0.1,0.07
1548,UT2008,0.05,0.24,2048.0,2024.0,536.0,553,14,6028,41,2956,2966,2220,2336,,,,,0.05,0.08,0.06
1549,UT2009,0.06,0.24,2060.0,1966.0,502.0,565,15,6467,48,3011,3139,2251,2325,,,,,0.04,0.08,0.06
1550,UT2010,0.05,0.23,2226.0,2042.0,574.0,553,15,6354,43,2660,2917,1662,2003,,,,,0.04,0.08,0.06
1551,UT2011,0.06,0.24,2034.0,2154.0,577.0,567,12,4832,25,2278,2679,1505,1603,,,,,0.05,0.1,0.05
1552,UT2012,0.06,0.26,2212.0,2079.0,562.0,567,11,2609,21,2420,678,3823,1912,,,,,0.05,0.11,0.05
1553,UT2013,0.05,0.26,2177.0,2171.0,586.0,608,10,2691,34,2396,557,3717,1913,,,,,0.05,0.12,0.05
1554,UT2014,,,2393.0,2071.0,605.0,629,11,2875,29,2488,583,4066,1982,,,,,0.05,0.11,
1555,UT2015,0.04,0.28,2270.0,2406.0,695.0,594,10,2794,29,2449,506,3927,2023,,,,,0.04,0.12,0.04
1556,UT2016,0.04,0.27,2365.0,2159.0,632.0,630,10,2850,34,2726,159,4349,1671,,,,,0.05,0.15,0.04
1557,UT2017,0.04,0.23,2284.0,2108.0,665.0,802,11,2806,46,2904,148,4468,1712,,,,,0.04,0.14,0.03
1558,UT2018,0.04,0.23,1979.0,2263.0,818.0,728,11,2861,54,2918,196,4550,1715,,,,,0.05,0.15,0.04
1559,UT2019,,,2020.0,2084.0,639.0,684,11,3241,42,2939,141,4555,1840,,,,,,,
1560,UT2020,,,1625.0,1721.0,518.0,686,10,3534,53,2558,142,3702,1650,,,,,,,
1561,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1562,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1563,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1564,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1565,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1566,UT2021,0.02,0.17,1522.0,1751.0,560.0,698,10,3561,47,2405,96,3786,1331,0.01,0.08,0.01,0.08,0.04,0.17,0.05
1567,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1568,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1569,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1570,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1571,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1572,UT2022,0.02,0.18,1459.0,1501.0,,585,9,3233,36,2150,102,3485,1684,0.01,0.08,0.01,0.08,0.04,0.16,0.07
1573,UT2023,,,1298.0,1460.0,,493,9,3312,32,2112,79,3363,1644,,,,,,,
1574,UT2024,,,,,,,9,,,,,,,,,,,,,
1575,VA2000,,,2738.0,1826.0,448.0,2131,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1576,VA2001,,,2904.0,2096.0,495.0,1946,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1577,VA2002,0.11,0.4,3274.0,2307.0,424.0,1487,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.18,
1578,VA2003,0.1,0.45,3351.0,2459.0,487.0,1571,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.16,
1579,VA2004,0.09,0.44,3418.0,2772.0,525.0,1611,4,206,206,4303,8,1887,1180,,,,,0.05,0.14,
1580,VA2005,0.09,0.41,3518.0,3417.0,510.0,1823,3,150,201,3917,5,1927,1031,,,,,0.06,0.16,0.08
1581,VA2006,0.1,0.43,3936.0,3044.0,551.0,1797,4,158,197,4223,10,2052,1020,,,,,0.08,0.18,0.08
1582,VA2007,0.09,0.44,3605.0,3417.0,581.0,1817,3,127,181,4034,13,1774,1009,,,,,0.07,0.17,0.08
1583,VA2008,0.08,0.43,3284.0,3588.0,600.0,1655,3,144,198,3592,14,1763,1012,,,,,0.06,0.16,0.07
1584,VA2009,0.08,0.45,2582.0,3360.0,663.0,1612,3,158,196,3826,8,1847,1003,,,,,0.07,0.17,0.08
1585,VA2010,0.08,0.45,2840.0,3252.0,653.0,1480,3,74,149,3984,2,1801,929,,,,,0.07,0.18,0.07
1586,VA2011,0.07,0.39,2614.0,2991.0,755.0,1372,3,88,111,3579,N.R.,1712,885,,,,,0.07,0.17,0.06
1587,VA2012,0.06,0.41,2653.0,2928.0,639.0,1519,3,60,87,3616,N.R.,1595,856,,,,,0.06,0.17,0.06
1588,VA2013,0.06,0.41,2583.0,2856.0,709.0,1503,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,,,,,0.06,0.18,0.05
1589,VA2014,,,3040.0,2796.0,632.0,1532,3,104,137,4091,4,1866,786,,,,,0.05,0.18,
1590,VA2015,0.05,0.41,2879.0,2745.0,562.0,1708,3,69,136,3936,1,1810,633,,,,,0.05,0.18,0.04
1591,VA2016,0.05,0.39,2940.0,2892.0,627.0,1886,3,78,153,3702,3,1779,683,,,,,0.05,0.18,0.04
1592,VA2017,0.05,0.37,2741.0,2842.0,801.0,1826,3,84,135,4038,4,1821,675,,,,,0.06,0.2,0.04
1593,VA2018,0.05,0.36,2940.0,2849.0,879.0,1766,3,94,141,3984,1,1743,689,,,,,0.05,0.2,0.04
1594,VA2019,,,2800.0,2701.0,769.0,1934,3,67,138,3941,N.R.,1719,738,,,,,,,
1595,VA2020,,,2505.0,2687.0,844.0,1967,3,94,125,3740,3,1499,689,,,,,,,
1596,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1597,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1598,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1599,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1600,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1601,VA2021,0.03,0.32,2335.0,2595.0,878.0,1899,3,65,112,3293,5,1192,727,0.01,0.11,0.01,0.11,0.06,0.24,0.08
1602,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1603,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1604,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1605,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1606,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1607,VA2022,0.04,0.31,2372.0,2240.0,,1810,2,74,81,2922,2,1100,684,0.01,0.1,0.01,0.1,0.07,0.25,0.09
1608,VA2023,,,2354.0,2330.0,,1584,2,69,98,2728,1,1028,678,,,,,,,
1609,VA2024,,,,,,,2,,,,,,,,,,,,,
1610,VT2000,,,735.0,704.0,117.0,392,8,11,28,459,N.R.,286,516,,,,,,,
1611,VT2001,,,727.0,580.0,116.0,300,7,12,25,422,N.R.,222,405,,,,,,,
1612,VT2002,0.15,0.49,832.0,657.0,153.0,419,9,7,36,84,N.R.,702,580,,,,,0.13,0.27,
1613,VT2003,0.13,0.49,725.0,760.0,167.0,367,8,15,37,61,N.R.,606,486,,,,,0.11,0.26,
1614,VT2004,0.12,0.49,840.0,763.0,220.0,267,7,4,30,66,N.R.,526,481,,,,,0.11,0.27,
1615,VT2005,0.13,0.53,770.0,714.0,166.0,265,7,12,20,62,N.R.,490,481,,,,,0.1,0.28,0.09
1616,VT2006,0.13,0.54,701.0,729.0,164.0,251,6,8,21,43,N.R.,423,349,,,,,0.11,0.29,0.09
1617,VT2007,0.13,0.53,618.0,661.0,199.0,257,6,12,29,21,N.R.,387,400,,,,,0.11,0.3,0.08
1618,VT2008,0.11,0.52,645.0,713.0,182.0,225,5,8,18,28,N.R.,303,306,,,,,0.1,0.31,0.07
1619,VT2009,0.1,0.51,550.0,647.0,156.0,231,5,10,13,26,N.R.,337,341,,,,,0.11,0.32,0.08
1620,VT2010,0.09,0.51,555.0,653.0,161.0,180,5,8,18,15,N.R.,232,407,,,,,0.14,0.33,0.09
1621,VT2011,0.1,0.5,664.0,542.0,134.0,196,5,5,18,31,N.R.,266,329,,,,,0.13,0.33,0.08
1622,VT2012,0.09,0.45,606.0,596.0,172.0,226,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.11,0.29,0.07
